Labels,MFCC Features
1,[-623.9644  -579.6963  -436.01663 ...    0.         0.         0.     ]
1,[-644.02527 -497.637   -362.51215 ...    0.         0.         0.     ]
1,[-599.1624  -467.59402 -357.6458  ...    0.         0.         0.     ]
1,[-625.82965 -578.75104 -424.30627 ...    0.         0.         0.     ]
1,[-605.0262  -516.98157 -392.15665 ...    0.         0.         0.     ]
1,[-624.07196 -579.90106 -487.62613 ...    0.         0.         0.     ]
1,[-601.40356 -536.25946 -388.60178 ...    0.         0.         0.     ]
1,[-614.8406  -536.0287  -376.57315 ...    0.         0.         0.     ]
1,[-614.9601  -590.45166 -503.14285 ...    0.         0.         0.     ]
1,[-606.75116 -529.4441  -397.00278 ...    0.         0.         0.     ]
1,[-600.8148  -526.15375 -384.10934 ...    0.         0.         0.     ]
1,[-621.6217  -547.41656 -383.95007 ...    0.         0.         0.     ]
1,[-632.15045 -632.15045 -617.6411  ...    0.         0.         0.     ]
1,[-602.6402  -568.91205 -459.4745  ...    0.         0.         0.     ]
1,[-607.9862  -535.24286 -450.61856 ...    0.         0.         0.     ]
1,[-630.3692  -577.60986 -451.72324 ...    0.         0.         0.     ]
1,[-615.2981  -421.08597 -269.6457  ...    0.         0.         0.     ]
1,[-619.2684  -584.00385 -507.37726 ...    0.         0.         0.     ]
1,[-614.37573 -531.3823  -383.7362  ...    0.         0.         0.     ]
1,[-642.1491  -562.48315 -432.44266 ...    0.         0.         0.     ]
1,[-600.2405  -526.4677  -419.06802 ...    0.         0.         0.     ]
1,[-615.5012  -530.34186 -406.09906 ...    0.         0.         0.     ]
1,[-611.98694 -513.12616 -405.84363 ...    0.         0.         0.     ]
1,[-624.27454 -568.5077  -467.3105  ...    0.         0.         0.     ]
1,[-623.25543 -512.21814 -344.14615 ...    0.         0.         0.     ]
1,[-613.52313 -584.99207 -567.77856 ...    0.         0.         0.     ]
1,[-640.80005 -611.69354 -594.3856  ...    0.         0.         0.     ]
1,[-613.268   -597.66125 -590.8008  ...    0.         0.         0.     ]
1,[-632.917   -610.59015 -598.5321  ...    0.         0.         0.     ]
1,[-633.5846  -607.61273 -600.6765  ...    0.         0.         0.     ]
1,[-617.6342  -595.84235 -589.36755 ...    0.         0.         0.     ]
1,[-580.2329  -555.1159  -550.48444 ...    0.         0.         0.     ]
1,[-624.76416 -599.8924  -577.2962  ...    0.         0.         0.     ]
1,[-633.9385 -617.1844 -607.1513 ...    0.        0.        0.    ]
1,[-611.0489  -596.49945 -593.3482  ...    0.         0.         0.     ]
1,[-637.2225  -606.19116 -592.72363 ...    0.         0.         0.     ]
1,[-634.3838 -614.4621 -607.9616 ...    0.        0.        0.    ]
1,[-644.5346  -620.3119  -610.89923 ...    0.         0.         0.     ]
1,[-589.0997  -547.82074 -473.33652 ...    0.         0.         0.     ]
1,[-618.07227 -583.85144 -565.4421  ...    0.         0.         0.     ]
1,[-626.26324 -599.3024  -590.868   ...    0.         0.         0.     ]
1,[-631.97485 -606.7679  -593.43994 ...    0.         0.         0.     ]
1,[-539.1132  -499.08765 -534.55756 ...    0.         0.         0.     ]
1,[-598.79694 -563.33734 -522.50055 ...    0.         0.         0.     ]
1,[-647.1319  -618.74475 -606.4985  ...    0.         0.         0.     ]
1,[-602.2709  -574.69104 -565.0293  ...    0.         0.         0.     ]
1,[-602.76526 -586.9301  -575.149   ...    0.         0.         0.     ]
1,[-637.1853 -622.3126 -611.6206 ...    0.        0.        0.    ]
1,[-637.85425 -614.7917  -602.7041  ...    0.         0.         0.     ]
1,[-624.82385 -598.242   -593.0801  ...    0.         0.         0.     ]
1,[-630.9742 -603.3735 -592.6603 ...    0.        0.        0.    ]
1,[-609.13   -581.033  -561.7231 ...    0.        0.        0.    ]
1,[-636.24365 -612.07623 -595.06616 ...    0.         0.         0.     ]
1,[-601.9439 -574.0163 -563.8319 ...    0.        0.        0.    ]
1,[-631.84296 -597.916   -546.7705  ...    0.         0.         0.     ]
1,[-638.25287 -604.0955  -558.67865 ...    0.         0.         0.     ]
1,[-583.7994  -554.62067 -523.8717  ...    0.         0.         0.     ]
1,[-636.1138  -609.0156  -601.47363 ...    0.         0.         0.     ]
1,[-608.41113 -584.4571  -568.07965 ...    0.         0.         0.     ]
1,[-627.9709  -602.18146 -593.152   ...    0.         0.         0.     ]
1,[-587.81476 -571.14087 -559.9792  ...    0.         0.         0.     ]
1,[-614.32635 -587.1931  -580.3315  ...    0.         0.         0.     ]
1,[-628.50684 -591.21625 -563.8402  ...    0.         0.         0.     ]
1,[-648.0761 -623.8844 -609.6956 ...    0.        0.        0.    ]
1,[-625.7393  -592.34204 -587.9718  ...    0.         0.         0.     ]
1,[-629.8864  -608.52716 -600.7165  ...    0.         0.         0.     ]
1,[-606.5297 -579.6165 -569.4675 ...    0.        0.        0.    ]
1,[-626.4227 -605.7407 -596.8348 ...    0.        0.        0.    ]
1,[-604.0839 -526.0777 -485.9917 ...    0.        0.        0.    ]
1,[-641.72626 -615.83704 -598.11554 ...    0.         0.         0.     ]
1,[-623.20825 -599.5903  -586.2526  ...    0.         0.         0.     ]
1,[-610.70966 -560.4551  -527.39624 ...    0.         0.         0.     ]
1,[-536.53955 -526.06085 -545.622   ...    0.         0.         0.     ]
1,[-630.5861  -601.7149  -590.99066 ...    0.         0.         0.     ]
1,[-648.13165 -625.223   -603.3052  ...    0.         0.         0.     ]
1,[-473.3858  -433.46414 -413.99158 ...    0.         0.         0.     ]
1,[-460.55283 -426.98663 -415.72253 ...    0.         0.         0.     ]
1,[-469.6254  -432.57928 -420.11844 ...    0.         0.         0.     ]
1,[-468.15146 -432.4782  -421.67053 ...    0.         0.         0.     ]
1,[-472.36432 -440.88272 -428.78757 ...    0.         0.         0.     ]
1,[-463.44037 -431.0655  -418.80786 ...    0.         0.         0.     ]
1,[-467.76645 -431.20023 -418.43906 ...    0.         0.         0.     ]
1,[-474.50098 -437.03793 -418.77008 ...    0.         0.         0.     ]
1,[-461.25537 -429.79205 -422.75735 ...    0.         0.         0.     ]
1,[-459.3427  -432.6873  -424.63748 ...    0.         0.         0.     ]
1,[-465.62347 -431.84476 -418.47256 ...    0.         0.         0.     ]
1,[-455.03116 -425.52283 -415.8268  ...    0.         0.         0.     ]
1,[-473.24915 -436.5172  -421.49692 ...    0.         0.         0.     ]
1,[-460.06726 -428.45486 -419.3353  ...    0.         0.         0.     ]
1,[-472.16876 -440.44052 -422.2219  ...    0.         0.         0.     ]
1,[-474.72604 -434.93747 -420.78766 ...    0.         0.         0.     ]
1,[-464.02722 -431.10815 -424.03006 ...    0.         0.         0.     ]
1,[-467.80136 -430.31384 -414.58752 ...    0.         0.         0.     ]
1,[-459.0011 -425.9886 -417.3986 ...    0.        0.        0.    ]
1,[-477.98672 -440.39658 -425.4208  ...    0.         0.         0.     ]
1,[-447.34106 -419.1503  -410.83405 ...    0.         0.         0.     ]
1,[-466.58835 -432.84412 -420.63712 ...    0.         0.         0.     ]
1,[-466.81158 -428.9014  -417.74188 ...    0.         0.         0.     ]
1,[-460.32898 -424.68918 -416.81802 ...    0.         0.         0.     ]
1,[-473.76663 -434.6793  -421.70752 ...    0.         0.         0.     ]
1,[-469.4598 -432.2033 -416.2687 ...    0.        0.        0.    ]
1,[-460.49637 -427.68307 -415.62393 ...    0.         0.         0.     ]
1,[-462.80975 -430.70355 -423.99768 ...    0.         0.         0.     ]
1,[-470.54282 -436.68616 -422.41516 ...    0.         0.         0.     ]
1,[-464.32858 -422.73053 -394.49747 ...    0.         0.         0.     ]
1,[-459.67593 -430.0064  -417.82272 ...    0.         0.         0.     ]
1,[-471.20694 -429.21286 -416.19855 ...    0.         0.         0.     ]
1,[-461.67874 -431.04987 -419.74762 ...    0.         0.         0.     ]
1,[-461.00198 -426.86316 -412.2439  ...    0.         0.         0.     ]
1,[-471.6752  -434.49164 -420.9375  ...    0.         0.         0.     ]
1,[-476.21307 -439.88074 -422.31693 ...    0.         0.         0.     ]
1,[-460.22916 -427.93805 -418.10104 ...    0.         0.         0.     ]
1,[-455.7989  -428.347   -419.58664 ...    0.         0.         0.     ]
1,[-469.91074 -430.58517 -417.02036 ...    0.         0.         0.     ]
1,[-469.67468 -433.77588 -419.14288 ...    0.         0.         0.     ]
1,[-469.64642 -439.06476 -424.9273  ...    0.         0.         0.     ]
1,[-468.24832 -428.2996  -417.7374  ...    0.         0.         0.     ]
1,[-200.40427 -168.3133  -232.79144 ...    0.         0.         0.     ]
1,[-478.25623 -437.49197 -420.3168  ...    0.         0.         0.     ]
1,[-469.98914 -437.17047 -416.9403  ...    0.         0.         0.     ]
1,[-463.3427  -427.11066 -411.79025 ...    0.         0.         0.     ]
1,[-471.8006  -431.71597 -419.0366  ...    0.         0.         0.     ]
1,[-462.88113 -432.93286 -421.8551  ...    0.         0.         0.     ]
1,[-612.5783 -612.5783 -612.5783 ...    0.        0.        0.    ]
1,[-616.4806 -616.4806 -616.4806 ...    0.        0.        0.    ]
1,[-638.2959 -638.2959 -638.2959 ...    0.        0.        0.    ]
1,[-615.19836 -615.19836 -615.19836 ...    0.         0.         0.     ]
1,[-632.3569 -632.3569 -632.3569 ...    0.        0.        0.    ]
1,[-601.47284 -601.47284 -601.47284 ...    0.         0.         0.     ]
1,[-619.9825 -619.9825 -619.9825 ...    0.        0.        0.    ]
1,[-644.8897 -644.8897 -644.8897 ...    0.        0.        0.    ]
1,[-604.26886 -604.26886 -604.26886 ...    0.         0.         0.     ]
1,[-600.3223 -600.3223 -600.3223 ...    0.        0.        0.    ]
1,[-617.3702 -617.3702 -617.3702 ...    0.        0.        0.    ]
1,[-594.38184 -594.38184 -594.38184 ...    0.         0.         0.     ]
1,[-605.829 -605.829 -605.829 ...    0.       0.       0.   ]
1,[-587.82684 -587.82684 -587.82684 ...    0.         0.         0.     ]
1,[-600.61755 -600.61755 -600.61755 ...    0.         0.         0.     ]
1,[-596.872 -596.872 -596.872 ...    0.       0.       0.   ]
1,[-622.9354 -622.9354 -622.9354 ...    0.        0.        0.    ]
1,[-634.01874 -634.01874 -634.01874 ...    0.         0.         0.     ]
1,[-627.99835 -627.99835 -627.99835 ...    0.         0.         0.     ]
1,[-650.06964 -650.06964 -650.06964 ...    0.         0.         0.     ]
1,[-640.87756 -640.87756 -640.87756 ...    0.         0.         0.     ]
1,[-648.704 -648.704 -648.704 ...    0.       0.       0.   ]
1,[-610.9323 -610.9323 -610.9323 ...    0.        0.        0.    ]
1,[-622.3308 -622.3308 -622.3308 ...    0.        0.        0.    ]
1,[-562.3025 -562.3025 -562.3025 ...    0.        0.        0.    ]
1,[-674.8909 -674.8909 -674.8909 ...    0.        0.        0.    ]
1,[-663.473 -663.473 -663.473 ...    0.       0.       0.   ]
1,[-603.31525 -603.31525 -603.31525 ...    0.         0.         0.     ]
1,[-628.7834 -628.7834 -628.7834 ...    0.        0.        0.    ]
1,[-601.6287 -601.6287 -601.6287 ...    0.        0.        0.    ]
1,[-621.8922 -621.8922 -621.8922 ...    0.        0.        0.    ]
1,[-611.57294 -611.57294 -611.57294 ...    0.         0.         0.     ]
1,[-660.44006 -660.44006 -660.44006 ...    0.         0.         0.     ]
1,[-628.1987 -628.1987 -628.1987 ...    0.        0.        0.    ]
1,[-626.6827 -626.6827 -626.6827 ...    0.        0.        0.    ]
1,[-630.3325 -630.3325 -630.3325 ...    0.        0.        0.    ]
1,[-618.4673 -618.4673 -618.4673 ...    0.        0.        0.    ]
1,[-626.7475 -626.7475 -626.7475 ...    0.        0.        0.    ]
1,[-589.8278 -589.8278 -589.8278 ...    0.        0.        0.    ]
1,[-670.62726 -670.62726 -670.62726 ...    0.         0.         0.     ]
1,[-623.24084 -623.24084 -623.24084 ...    0.         0.         0.     ]
1,[-620.4378 -620.4378 -620.4378 ...    0.        0.        0.    ]
1,[-642.1836 -642.1836 -642.1836 ...    0.        0.        0.    ]
1,[-633.85443 -633.85443 -633.85443 ...    0.         0.         0.     ]
1,[-610.8118 -610.8118 -610.8118 ...    0.        0.        0.    ]
1,[-602.85614 -602.85614 -602.85614 ...    0.         0.         0.     ]
1,[-607.717 -607.717 -607.717 ...    0.       0.       0.   ]
1,[-599.1682 -599.1682 -599.1682 ...    0.        0.        0.    ]
1,[-541.29736 -537.3662  -527.2064  ...    0.         0.         0.     ]
1,[-493.25082 -494.95837 -510.5064  ...    0.         0.         0.     ]
1,[-424.7588  -403.09705 -423.10257 ...    0.         0.         0.     ]
1,[-514.8878  -512.49835 -514.28735 ...    0.         0.         0.     ]
1,[-531.46106 -526.1521  -528.8901  ...    0.         0.         0.     ]
1,[-414.81073 -393.10675 -411.4908  ...    0.         0.         0.     ]
1,[-487.88968 -487.7869  -499.81833 ...    0.         0.         0.     ]
1,[-568.4199 -568.4199 -568.4199 ...    0.        0.        0.    ]
1,[-449.3311  -412.49176 -410.93588 ...    0.         0.         0.     ]
1,[-538.8792  -538.3262  -535.00543 ...    0.         0.         0.     ]
1,[-465.0247  -467.93246 -478.93192 ...    0.         0.         0.     ]
1,[-391.12585 -359.29587 -346.23068 ...    0.         0.         0.     ]
1,[-456.02124 -455.84857 -464.19327 ...    0.         0.         0.     ]
1,[-512.32495 -507.68765 -508.98404 ...    0.         0.         0.     ]
1,[-569.2282 -565.248  -559.6187 ...    0.        0.        0.    ]
1,[-579.40674 -577.31995 -578.17847 ...    0.         0.         0.     ]
1,[-494.03986 -481.39868 -508.8088  ...    0.         0.         0.     ]
1,[-491.5479 -477.1347 -481.4565 ...    0.        0.        0.    ]
1,[-493.27118 -490.3198  -515.32684 ...    0.         0.         0.     ]
1,[-470.52173 -445.3074  -428.34323 ...    0.         0.         0.     ]
1,[-447.095   -395.43918 -391.60785 ...    0.         0.         0.     ]
1,[-529.2394  -500.37402 -485.48532 ...    0.         0.         0.     ]
1,[-501.20187 -505.13898 -515.9087  ...    0.         0.         0.     ]
1,[-508.22345 -504.47363 -489.89944 ...    0.         0.         0.     ]
1,[-515.1582  -519.66547 -537.3872  ...    0.         0.         0.     ]
1,[-464.62906 -458.43903 -430.19083 ...    0.         0.         0.     ]
1,[-536.11206 -534.0776  -536.02875 ...    0.         0.         0.     ]
1,[-504.36514 -503.16205 -505.83884 ...    0.         0.         0.     ]
1,[-528.4082  -502.03653 -508.84842 ...    0.         0.         0.     ]
1,[-497.37762 -500.71503 -521.8872  ...    0.         0.         0.     ]
1,[-455.3288  -425.11453 -449.799   ...    0.         0.         0.     ]
1,[-527.9516 -519.2322 -522.0048 ...    0.        0.        0.    ]
1,[-493.456   -498.41434 -519.64905 ...    0.         0.         0.     ]
1,[-465.8269  -469.4696  -490.97125 ...    0.         0.         0.     ]
1,[-590.59534 -590.131   -586.8922  ...    0.         0.         0.     ]
1,[-440.62082 -415.88297 -436.27997 ...    0.         0.         0.     ]
1,[-449.53998 -415.85617 -405.67285 ...    0.         0.         0.     ]
1,[-508.21133 -501.623   -497.598   ...    0.         0.         0.     ]
1,[-442.5828  -441.29807 -456.169   ...    0.         0.         0.     ]
1,[-482.76022 -477.0956  -492.4749  ...    0.         0.         0.     ]
1,[-484.03284 -487.27524 -497.2797  ...    0.         0.         0.     ]
1,[-531.79913 -528.4586  -532.7264  ...    0.         0.         0.     ]
1,[-503.8784  -502.59958 -517.48114 ...    0.         0.         0.     ]
1,[-517.7216  -459.6423  -436.47287 ...    0.         0.         0.     ]
1,[-507.1574  -505.85245 -503.68814 ...    0.         0.         0.     ]
1,[-538.2444  -528.1406  -531.48975 ...    0.         0.         0.     ]
1,[-492.7091  -487.13016 -489.98666 ...    0.         0.         0.     ]
1,[-492.5318  -485.1354  -497.26044 ...    0.         0.         0.     ]
2,[-651.21265 -651.21265 -649.24744 ...    0.         0.         0.     ]
2,[-671.92664 -671.92664 -671.866   ...    0.         0.         0.     ]
2,[-665.32556 -665.32556 -665.3173  ...    0.         0.         0.     ]
2,[-655.95197 -655.95197 -568.6005  ...    0.         0.         0.     ]
2,[-615.7486 -615.7486 -615.7486 ...    0.        0.        0.    ]
2,[-644.47095 -644.47095 -644.47095 ...    0.         0.         0.     ]
2,[-654.2267 -654.2267 -654.2267 ...    0.        0.        0.    ]
2,[-426.49692 -391.33994 -381.6589  ...    0.         0.         0.     ]
